id,price,year,manufacturer,model,condition,cylinders,odometer,type,paint_color,state,lat,long,posting_date,fuel_id,transmission_id
7306146289,16998,2019,nissan,rogue,excellent,4 cylinders,61755,SUV,grey,vt,"44,44","-73,21",2021-04-13T10:58:35-0400,1,2
7306140762,50345,2021,nissan,titan,new,8 cylinders,50,truck,black,vt,"44,19","-72,49",2021-04-13T10:48:47-0400,1,2
7306139816,19995,2019,honda,accord,excellent,4 cylinders,44161,sedan,black,vt,"44,19","-72,49",2021-04-13T10:47:00-0400,1,2
7306138820,18295,2019,subaru,impreza,excellent,4 cylinders,17760,hatchback,silver,vt,"44,19","-72,49",2021-04-13T10:45:18-0400,1,2
7306134323,17995,2020,ford,ecosport,excellent,4 cylinders,30177,SUV,blue,vt,"44,19","-72,49",2021-04-13T10:37:08-0400,1,3
7306130206,23395,2021,nissan,rogue sv awd,excellent,4 cylinders,28567,SUV,blue,vt,"44,19","-72,49",2021-04-13T10:29:37-0400,1,2
7306128746,16995,2019,ford,taurus,excellent,6 cylinders,69367,sedan,blue,vt,"44,19","-72,49",2021-04-13T10:26:41-0400,1,2
7306127963,22995,2021,nissan,rogue,excellent,4 cylinders,39663,SUV,silver,vt,"44,19","-72,49",2021-04-13T10:25:10-0400,1,2
7306127093,23795,2021,nissan,rogue,excellent,4 cylinders,20023,SUV,black,vt,"44,19","-72,49",2021-04-13T10:23:28-0400,1,2
7306126847,22995,2021,nissan,rogue,excellent,4 cylinders,38050,SUV,blue,vt,"44,19","-72,49",2021-04-13T10:23:00-0400,1,2
7306121148,23395,2021,nissan,rogue,excellent,4 cylinders,28760,SUV,black,vt,"44,19","-72,49",2021-04-13T10:12:37-0400,1,2
7306120861,19995,2019,nissan,rogue,excellent,4 cylinders,24935,SUV,silver,vt,"44,19","-72,49",2021-04-13T10:12:04-0400,1,2
7306120420,32995,2021,infiniti,qx60,excellent,6 cylinders,27306,SUV,grey,vt,"44,19","-72,49",2021-04-13T10:11:15-0400,1,2
7306117970,23995,2020,subaru,outback,excellent,4 cylinders,32270,SUV,red,vt,"44,19","-72,49",2021-04-13T10:06:36-0400,1,2
7306117326,20395,2021,mitsubishi,outlander,excellent,4 cylinders,20391,SUV,white,vt,"44,19","-72,49",2021-04-13T10:05:16-0400,1,2
7306115503,28795,2021,toyota,rav4,excellent,4 cylinders,29164,SUV,grey,vt,"44,19","-72,49",2021-04-13T10:01:52-0400,1,2
7306111186,17995,2019,subaru,impreza,excellent,4 cylinders,22292,sedan,silver,vt,"44,19","-72,49",2021-04-13T09:53:52-0400,1,2
7306105402,23395,2021,nissan,rogue,excellent,4 cylinders,27817,SUV,black,vt,"44,19","-72,49",2021-04-13T09:43:00-0400,1,2
7306102346,24995,2019,ford,edge sel,excellent,4 cylinders,41530,SUV,grey,vt,"44,23","-72,55",2021-04-13T09:36:23-0400,1,2
7306099954,21995,2021,chevrolet,equinox,excellent,6 cylinders,31954,SUV,grey,vt,"44,19","-72,49",2021-04-13T09:31:07-0400,1,2
7306098837,17665,2019,chevrolet,equinox,excellent,4 cylinders,78448,SUV,blue,vt,"44,19","-72,49",2021-04-13T09:28:41-0400,1,2
7305751867,50345,2021,nissan,titan,new,8 cylinders,50,truck,black,vt,"44,19","-72,49",2021-04-12T14:16:25-0400,1,2
7305716339,20898,2019,jeep,renegade,like new,4 cylinders,24324,SUV,red,vt,"44,44","-73,21",2021-04-12T13:23:32-0400,1,2
7305712970,24598,2019,nissan,maxima,excellent,6 cylinders,12249,sedan,grey,vt,"44,44","-73,21",2021-04-12T13:18:32-0400,1,2
7305710495,15498,2021,toyota,corolla,excellent,4 cylinders,45421,sedan,blue,vt,"44,44","-73,21",2021-04-12T13:14:58-0400,1,2
7305687839,19995,2019,honda,accord,excellent,4 cylinders,44161,sedan,black,vt,"44,19","-72,49",2021-04-12T12:42:48-0400,1,2
7305109453,18500,2019,toyota,rav4,excellent,4 cylinders,45000,SUV,blue,vt,"43,79","-72,36",2021-04-11T09:41:40-0400,1,2
7304775392,26987,2019,honda,pilot,good,6 cylinders,41829,SUV,white,vt,"47,38","-94,67",2021-04-10T13:48:55-0400,1,2
7304774658,85867,2021,gmc,yukon xl,good,8 cylinders,5704,SUV,white,vt,"47,38","-94,67",2021-04-10T13:47:41-0400,1,1
7304770931,26585,2019,ford,mustang,good,4 cylinders,23096,coupe,black,vt,"47,38","-94,67",2021-04-10T13:41:51-0400,1,2
7304698577,33367,2019,audi,allroad,good,4 cylinders,59040,SUV,green,vt,"47,38","-94,67",2021-04-10T11:52:30-0400,1,2
7304499694,19350,2020,volkswagen,golf awd sportwagon,excellent,4 cylinders,26000,wagon,silver,vt,"44,25","-72,57",2021-04-09T21:29:09-0400,1,2
7304287535,50000,2019,bmw,x5 xdrive35i,like new,6 cylinders,8000,SUV,white,vt,"44,5","-73,09",2021-04-09T14:29:00-0400,1,2
7304109701,18295,2019,subaru,impreza,excellent,4 cylinders,17760,hatchback,silver,vt,"44,19","-72,49",2021-04-09T09:46:50-0400,1,2
7304084124,24995,2020,subaru,outback premium awd,like new,4 cylinders,54496,wagon,white,vt,"43,88","-73,1",2021-04-09T08:48:30-0400,1,2
7303680126,15995,2019,subaru,impreza wagon awd,excellent,4 cylinders,58773,wagon,grey,vt,"43,88","-73,1",2021-04-08T12:09:37-0400,1,2
7303630108,14495,2019,toyota,corolla le,excellent,4 cylinders,36972,sedan,white,vt,"44,21","-72,51",2021-04-08T10:53:35-0400,1,1
7303629857,24995,2020,toyota,rav4 xle,like new,4 cylinders,33549,SUV,black,vt,"44,21","-72,51",2021-04-08T10:53:10-0400,1,2
7303214527,58900,2020,chevrolet,tahoe,excellent,8 cylinders,25243,SUV,black,vt,"42,88","-73,68",2021-04-07T13:38:28-0400,1,2
7303085973,35995,2019,chevrolet,silverado 4x4,excellent,8 cylinders,93000,pickup,black,vt,"43,44","-71,65",2021-04-07T10:18:24-0400,1,2
7302774282,29900,2019,toyota,highlander hybrid limited,excellent,6 cylinders,79000,SUV,white,vt,"43,65","-72,42",2021-04-06T15:46:26-0400,4,2
7302748281,16998,2019,honda,civic,like new,4 cylinders,37010,sedan,grey,vt,"44,44","-73,21",2021-04-06T15:03:47-0400,1,2
7302734555,17995,2020,ford,ecosport,excellent,4 cylinders,30177,SUV,blue,vt,"44,19","-72,49",2021-04-06T14:41:37-0400,1,3
7302726456,14995,2019,hyundai,elantra limited,like new,4 cylinders,38781,sedan,black,vt,"44,84","-73,08",2021-04-06T14:29:18-0400,1,2
7302709048,23395,2021,nissan,rogue sv awd,excellent,4 cylinders,28567,SUV,blue,vt,"44,19","-72,49",2021-04-06T14:02:47-0400,1,2
7302707232,16995,2019,ford,taurus,excellent,6 cylinders,69367,sedan,blue,vt,"44,19","-72,49",2021-04-06T14:00:20-0400,1,2
7302706208,22995,2021,nissan,rogue,excellent,4 cylinders,39663,SUV,silver,vt,"44,19","-72,49",2021-04-06T13:58:49-0400,1,2
7302635753,23795,2021,nissan,rogue,excellent,4 cylinders,20023,SUV,black,vt,"44,19","-72,49",2021-04-06T12:11:56-0400,1,2
7302635411,22995,2021,nissan,rogue,excellent,4 cylinders,38050,SUV,blue,vt,"44,19","-72,49",2021-04-06T12:11:26-0400,1,2
7302634124,23395,2021,nissan,rogue,excellent,4 cylinders,28760,SUV,black,vt,"44,19","-72,49",2021-04-06T12:09:23-0400,1,2
7302633767,19995,2019,nissan,rogue,excellent,4 cylinders,24935,SUV,silver,vt,"44,19","-72,49",2021-04-06T12:08:47-0400,1,2
7302633388,32995,2021,infiniti,qx60,excellent,6 cylinders,27306,SUV,grey,vt,"44,19","-72,49",2021-04-06T12:08:12-0400,1,2
7302630284,23995,2020,subaru,outback,excellent,4 cylinders,32270,SUV,red,vt,"44,19","-72,49",2021-04-06T12:03:28-0400,1,2
7302629554,20395,2021,mitsubishi,outlander,excellent,4 cylinders,20391,SUV,white,vt,"44,19","-72,49",2021-04-06T12:02:21-0400,1,2
7302628947,28795,2021,toyota,rav4,excellent,4 cylinders,29164,SUV,grey,vt,"44,19","-72,49",2021-04-06T12:01:25-0400,1,2
7302628558,17995,2019,subaru,impreza,excellent,4 cylinders,22292,sedan,silver,vt,"44,19","-72,49",2021-04-06T12:00:58-0400,1,2
7302626725,23395,2021,nissan,rogue,excellent,4 cylinders,27817,SUV,black,vt,"44,19","-72,49",2021-04-06T11:58:10-0400,1,2
7302602580,28900,2020,ford,transit cargo,excellent,6 cylinders,19233,van,white,vt,"42,88","-73,68",2021-04-06T11:20:22-0400,1,2
7302596799,24995,2019,ford,edge sel,excellent,4 cylinders,41530,SUV,grey,vt,"44,23","-72,55",2021-04-06T11:11:07-0400,1,2
7302591956,21995,2021,chevrolet,equinox,excellent,6 cylinders,31954,SUV,grey,vt,"44,19","-72,49",2021-04-06T11:03:25-0400,1,2
7302591368,17665,2019,chevrolet,equinox,excellent,4 cylinders,78448,SUV,blue,vt,"44,19","-72,49",2021-04-06T11:02:32-0400,1,2
7302564347,20498,2019,volkswagen,tiguan se,good,4 cylinders,50465,SUV,grey,vt,"44,44","-73,21",2021-04-06T10:15:51-0400,1,2
7302359870,39999,2019,gmc,sierra 1500 all terrain,excellent,8 cylinders,52000,truck,grey,vt,"44,46","-72,96",2021-04-05T19:15:00-0400,1,2
7302235199,39300,2019,ram,1500 rebel,like new,8 cylinders,62027,truck,grey,vt,"43,33","-73,68",2021-04-05T15:28:22-0400,1,2
7302049961,20598,2020,nissan,rogue sv,excellent,4 cylinders,30104,SUV,black,vt,"44,44","-73,21",2021-04-05T10:51:56-0400,1,2
7302049249,20998,2020,nissan,rogue s,like new,4 cylinders,7450,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:50:50-0400,1,2
7302048213,19998,2021,nissan,kicks sv,like new,4 cylinders,914,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:49:02-0400,1,2
7302044603,17880,2019,nissan,rogue sv,excellent,4 cylinders,40529,SUV,silver,vt,"44,44","-73,21",2021-04-05T10:43:09-0400,1,2
7302043282,20998,2021,nissan,rogue sv,excellent,4 cylinders,24563,SUV,white,vt,"44,44","-73,21",2021-04-05T10:41:02-0400,1,2
7302039570,17998,2019,nissan,rogue sv,good,4 cylinders,39242,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:34:48-0400,1,2
7302038312,17998,2019,nissan,rogue sv,excellent,4 cylinders,35862,SUV,black,vt,"44,44","-73,21",2021-04-05T10:32:34-0400,1,2
7302037124,17598,2019,subaru,legacy 2.5i,excellent,4 cylinders,32069,sedan,silver,vt,"44,44","-73,21",2021-04-05T10:30:35-0400,1,2
7302034743,21998,2019,nissan,murano s,excellent,6 cylinders,18437,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:26:23-0400,1,2
7302034034,17486,2019,nissan,rogue s,excellent,4 cylinders,25122,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:25:17-0400,1,2
7302032834,22998,2019,bmw,3 series 320i xdrive,excellent,4 cylinders,27478,sedan,grey,vt,"44,44","-73,21",2021-04-05T10:23:18-0400,1,2
7302030353,25498,2019,acura,rdx technology,excellent,6 cylinders,36615,SUV,black,vt,"44,44","-73,21",2021-04-05T10:19:08-0400,1,2
7302023882,22998,2020,subaru,forester sport,excellent,4 cylinders,48298,SUV,white,vt,"44,44","-73,21",2021-04-05T10:07:26-0400,1,2
7302023440,18598,2019,nissan,rogue sv,excellent,4 cylinders,35584,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:06:35-0400,1,2
7302022827,18598,2019,nissan,rogue sv,excellent,4 cylinders,35584,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:05:19-0400,1,2
7302021437,18498,2019,nissan,rogue sv,excellent,4 cylinders,33624,SUV,grey,vt,"44,44","-73,21",2021-04-05T10:02:47-0400,1,2
7302014054,18498,2019,nissan,rogue sv,excellent,4 cylinders,33624,SUV,grey,vt,"44,44","-73,21",2021-04-05T09:49:29-0400,1,2
7316957530,39590,2020,chevrolet,silverado 1500 ld,good,8 cylinders,23488,pickup,black,va,"38,03","-78,48",2021-05-04T17:31:06-0400,1,1
7316666168,36990,2020,toyota,4runner sr5 sport utility,good,6 cylinders,33909,other,black,va,"38,03","-78,48",2021-05-04T09:19:37-0400,1,1
7316411152,36990,2019,gmc,sierra 1500 double cab sle,good,8 cylinders,23424,pickup,black,va,"38,03","-78,48",2021-05-03T16:32:09-0400,1,1
7315509050,27990,2019,nissan,frontier crew cab pro-4x,good,6 cylinders,37332,pickup,silver,va,"38,03","-78,48",2021-05-01T17:11:15-0400,1,1
7315010440,34590,2019,ford,f150 super cab xl pickup 4d,good,6 cylinders,20856,pickup,white,va,"38,03","-78,48",2021-04-30T16:41:22-0400,1,1
7313440330,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,va,"38,03","-78,48",2021-04-27T14:13:28-0400,1,1
7313439492,28990,2019,jeep,grand cherokee laredo sport,good,6 cylinders,22034,other,white,va,"38,03","-78,48",2021-04-27T14:12:07-0400,1,1
7312721930,33990,2019,gmc,sierra 1500 double cab sle,good,6 cylinders,24299,pickup,white,va,"38,03","-78,48",2021-04-26T08:19:41-0400,1,1
7310769389,37990,2020,cadillac,xt5 luxury sport,good,6 cylinders,9232,SUV,black,va,"38,03","-78,48",2021-04-22T08:40:07-0400,1,1
7310250994,32990,2019,acura,mdx sh-awd w/technology,good,6 cylinders,31967,other,brown,va,"38,03","-78,48",2021-04-21T08:21:29-0400,1,1
7309161011,39990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,6500,other,blue,va,"38,03","-78,48",2021-04-19T08:47:05-0400,1,2
7308825581,33990,2019,jeep,wrangler unlimited willys,good,6 cylinders,34636,other,white,va,"38,03","-78,48",2021-04-18T13:41:13-0400,1,1
7308672455,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,va,"38,03","-78,48",2021-04-18T08:21:15-0400,1,1
7308399285,31990,2021,chevrolet,silverado 1500 double,good,6 cylinders,18321,pickup,white,va,"38,03","-78,48",2021-04-17T15:00:50-0400,3,1
7308399278,32990,2019,jeep,wrangler sahara (jk) sport,good,6 cylinders,30533,SUV,black,va,"38,03","-78,48",2021-04-17T15:00:50-0400,1,1
7308043519,40590,2020,ford,f250 super duty regular cab,good,8 cylinders,9313,pickup,white,va,"38,03","-78,48",2021-04-16T20:41:02-0400,3,1
7307366680,24590,2020,chrysler,300 touring l sedan 4d,good,6 cylinders,15557,sedan,black,va,"38,03","-78,48",2021-04-15T15:50:45-0400,1,1
7306837845,28590,2019,cadillac,xt5 sport utility 4d,good,6 cylinders,25573,SUV,white,va,"38,03","-78,48",2021-04-14T15:31:00-0400,1,1
7306218662,30990,2019,acura,mdx sh-awd sport utility,good,6 cylinders,34605,SUV,white,va,"38,03","-78,48",2021-04-13T12:51:10-0400,1,1
7304229934,30990,2021,gmc,acadia slt sport utility 4d,good,6 cylinders,35200,SUV,white,va,"38,03","-78,48",2021-04-09T13:00:58-0400,1,1
7304073574,33590,2021,chevrolet,silverado 1500 double,good,8 cylinders,30457,pickup,red,va,"38,03","-78,48",2021-04-09T08:15:20-0400,1,1
7303371187,37700,2021,chevrolet,silverado,like new,8 cylinders,13838,truck,blue,va,"38,04","-78,49",2021-04-07T18:00:21-0400,1,2
7303316209,20590,2019,chrysler,300 limited sedan 4d,good,6 cylinders,71021,sedan,black,va,"38,03","-78,48",2021-04-07T16:21:08-0400,1,1
7302752882,41590,2021,buick,enclave avenir sport,good,6 cylinders,29010,SUV,red,va,"38,03","-78,48",2021-04-06T15:11:12-0400,1,1
7302648820,38990,2021,cadillac,xt5 premium luxury,good,6 cylinders,19715,SUV,brown,va,"38,03","-78,48",2021-04-06T12:31:28-0400,1,1
7302129111,43590,2021,acura,mdx sh-awd w/technology,good,6 cylinders,12012,other,silver,va,"38,03","-78,48",2021-04-05T12:51:02-0400,1,1
7301975466,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,va,"38,03","-78,48",2021-04-05T08:14:37-0400,1,1
7301707171,41990,2020,lincoln,continental reserve,good,6 cylinders,9345,sedan,blue,va,"38,03","-78,48",2021-04-04T13:11:03-0400,1,1
7316859508,39590,2020,chevrolet,silverado 1500 ld,good,8 cylinders,23488,pickup,black,va,"36,58","-79,4",2021-05-04T14:40:55-0400,1,1
7315765850,24990,2020,ram,1500 classic regular cab,good,6 cylinders,29732,pickup,black,va,"36,58","-79,4",2021-05-02T11:41:26-0400,3,1
7315336385,27990,2019,nissan,frontier crew cab pro-4x,good,6 cylinders,37332,pickup,silver,va,"36,58","-79,4",2021-05-01T12:11:34-0400,1,1
7314848071,31590,2019,toyota,4runner sr5 sport utility,good,6 cylinders,62496,other,red,va,"36,58","-79,4",2021-04-30T12:11:13-0400,1,1
7314848005,34590,2019,ford,f150 super cab xl pickup 4d,good,6 cylinders,20856,pickup,white,va,"36,58","-79,4",2021-04-30T12:11:07-0400,1,1
7314764005,39590,2021,ford,mustang gt premium coupe 2d,good,8 cylinders,1419,coupe,white,va,"36,58","-79,4",2021-04-30T09:41:39-0400,1,1
7314673470,35990,2021,dodge,challenger r/t coupe 2d,good,8 cylinders,1548,coupe,black,va,"36,58","-79,4",2021-04-29T23:51:04-0400,1,1
7313762355,17000,2021,ford,fusion se,like new,4 cylinders,7467,coupe,silver,va,"36,69","-79,87",2021-04-28T08:58:44-0400,1,2
7312743874,33990,2019,gmc,sierra 1500 double cab sle,good,6 cylinders,24299,pickup,white,va,"36,58","-79,4",2021-04-26T09:21:08-0400,1,1
7311992909,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,va,"36,58","-79,4",2021-04-24T14:41:17-0400,1,1
7308773258,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,va,"36,58","-79,4",2021-04-18T12:10:36-0400,1,1
7308221729,38590,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,va,"36,58","-79,4",2021-04-17T10:30:58-0400,1,1
7306100099,61590,2020,audi,q8 premium sport utility 4d,good,6 cylinders,7218,other,white,va,"36,58","-79,4",2021-04-13T09:31:19-0400,1,2
7305551236,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,va,"36,58","-79,4",2021-04-12T08:50:11-0400,1,1
7304611626,46590,2021,ford,f150 supercrew cab lariat,good,6 cylinders,12018,pickup,white,va,"36,58","-79,4",2021-04-10T09:04:50-0400,1,1
7304158813,41990,2020,lincoln,continental reserve,good,6 cylinders,9345,sedan,blue,va,"36,58","-79,4",2021-04-09T11:11:29-0400,1,1
7304078501,39590,2020,lincoln,continental reserve,good,6 cylinders,7528,sedan,black,va,"36,58","-79,4",2021-04-09T08:31:53-0400,3,1
7303595075,27990,2021,infiniti,qx60 pure sport utility,good,6 cylinders,31050,SUV,brown,va,"36,58","-79,4",2021-04-08T09:51:17-0400,1,1
7303110892,38590,2020,ram,1500 crew cab big horn,good,6 cylinders,28556,pickup,white,va,"36,58","-79,4",2021-04-07T11:01:18-0400,1,1
7303081911,40990,2021,ram,1500 crew cab rebel pickup,good,8 cylinders,12272,pickup,black,va,"36,58","-79,4",2021-04-07T10:11:09-0400,1,1
7302572893,41590,2021,buick,enclave avenir sport,good,6 cylinders,29010,SUV,red,va,"36,58","-79,4",2021-04-06T10:31:09-0400,1,1
7301635403,17000,2021,ford,fusion se,like new,4 cylinders,7467,coupe,silver,va,"36,69","-79,87",2021-04-04T10:07:43-0400,1,2
7301633468,40990,2020,acura,mdx advance pkg sport,good,6 cylinders,12046,other,red,va,"36,58","-79,4",2021-04-04T10:02:01-0400,1,1
7315842842,32990,2019,ram,1500 quad cab harvest pickup,good,6 cylinders,29979,pickup,black,va,"38,29","-77,48",2021-05-02T14:12:10-0400,1,1
7314092648,32,2021,nissan,sentra,new,6 cylinders,13,sedan,red,va,"38,43","-77,39",2021-04-28T18:54:30-0400,1,2
7313870918,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,va,"38,29","-77,48",2021-04-28T12:21:16-0400,1,1
7313325260,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,va,"38,29","-77,48",2021-04-27T11:11:22-0400,1,1
7311877998,39990,2021,toyota,tundra double cab sr5,good,8 cylinders,6932,pickup,white,va,"38,29","-77,48",2021-04-24T11:41:18-0400,1,1
7310281210,38990,2020,ford,mustang gt premium coupe 2d,good,8 cylinders,11926,coupe,red,va,"38,29","-77,48",2021-04-21T09:41:30-0400,1,1
7309814715,60990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8798,other,black,va,"38,29","-77,48",2021-04-20T11:20:56-0400,1,2
7309525355,32488,2020,ford,transit,good,6 cylinders,24017,van,white,va,"38,91","-77,47",2021-04-19T18:12:35-0400,1,2
7308832546,16500,2021,chevrolet,spark ev 2lt hatchback,new,4 cylinders,19,hatchback,blue,va,"38,47","-77,51",2021-04-18T13:53:28-0400,1,2
7308773558,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,va,"38,29","-77,48",2021-04-18T12:11:00-0400,1,1
7308337444,39590,2019,jeep,wrangler unlimited all new,good,6 cylinders,21893,SUV,silver,va,"38,29","-77,48",2021-04-17T13:30:37-0400,1,1
7307987375,50000,2019,gmc,sierra 1500,new,8 cylinders,32000,pickup,red,va,"38,26","-77,57",2021-04-16T18:32:37-0400,1,2
7307212836,33590,2021,chevrolet,silverado 1500 double,good,6 cylinders,15591,pickup,white,va,"38,29","-77,48",2021-04-15T11:51:19-0400,3,1
7305625328,39990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,6500,other,blue,va,"38,29","-77,48",2021-04-12T11:11:36-0400,1,2
7305564003,59990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8930,other,black,va,"38,29","-77,48",2021-04-12T09:21:24-0400,1,2
7304892033,26888,2020,chevrolet,express,good,6 cylinders,67091,van,white,va,"38,91","-77,47",2021-04-10T17:02:54-0400,1,2
7304892047,33998,2020,ford,transit,good,6 cylinders,18672,van,white,va,"38,91","-77,47",2021-04-10T17:02:56-0400,1,2
7304730545,32990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,1423,SUV,yellow,va,"38,29","-77,48",2021-04-10T12:40:57-0400,3,1
7303707940,42590,2020,kia,k900 luxury sedan 4d,good,6 cylinders,10247,sedan,black,va,"38,29","-77,48",2021-04-08T12:51:10-0400,1,1
7303163959,29590,2019,lincoln,continental select sedan,good,6 cylinders,33047,sedan,white,va,"38,29","-77,48",2021-04-07T12:21:00-0400,3,2
7303131074,30990,2021,gmc,acadia slt sport utility 4d,good,6 cylinders,35200,SUV,white,va,"38,29","-77,48",2021-04-07T11:31:29-0400,1,1
7303099255,42590,2021,buick,enclave premium sport,good,6 cylinders,1134,SUV,black,va,"38,29","-77,48",2021-04-07T10:41:32-0400,1,1
7303052694,33590,2021,chevrolet,silverado 1500 double,good,8 cylinders,30457,pickup,red,va,"38,29","-77,48",2021-04-07T09:12:11-0400,1,1
7316349510,35990,2019,ford,f150 super cab xlt pickup,good,6 cylinders,22812,pickup,black,va,"38,43","-78,87",2021-05-03T14:51:11-0400,1,1
7314759287,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,va,"38,43","-78,87",2021-04-30T09:31:17-0400,1,1
7314005434,34995,2019,ram,3500 cummins 4x4 crew cab,excellent,8 cylinders,63118,pickup,grey,va,"38,82","-76,95",2021-04-28T16:01:12-0400,2,2
7313922481,29990,2019,chevrolet,colorado crew cab work,good,6 cylinders,11401,pickup,red,va,"38,43","-78,87",2021-04-28T13:41:15-0400,1,1
7313883328,36995,2019,ram,3500 cummins diesel 4x4,excellent,8 cylinders,63118,pickup,grey,va,"38,82","-76,95",2021-04-28T12:40:34-0400,2,2
7313319824,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,va,"38,43","-78,87",2021-04-27T11:01:47-0400,1,1
7310389837,36590,2021,buick,enclave essence sport,good,6 cylinders,3993,other,white,va,"38,43","-78,87",2021-04-21T12:40:32-0400,1,1
7310271954,30990,2019,buick,enclave essence sport,good,6 cylinders,41466,other,black,va,"38,43","-78,87",2021-04-21T09:21:16-0400,1,1
